"item","date","price","trend_value","flag","sentiment","stars"
"B00K1M1W9U","2016-02-06","4.99","","0.0","",""
"B00JT8NBKK","2016-02-06","0.89","","0.0","",""
"B00IITYNW6","2016-02-06","14.99","","0.0","",""
"B00N3Q04K4","2016-02-06","4.45","","0.0","",""
"B00JCE854I","2016-02-06","6.99","","0.0","",""
"B00JCE9D62","2016-02-06","5.99","","0.0","",""
"B00IQVVEBE","2016-02-06","6.99","","0.0","",""
"B00PP3WNAC","2016-02-06","10.99","","0.0","",""
"B00KH2XKPI","2016-02-06","5.5","","0.0","",""
"B00IQVWY5Y","2016-02-06","9.99","","0.0","",""
"B00IQWKDF6","2016-02-06","24.98","","0.0","",""
"B00PP3SIB0","2016-02-06","5.5","","0.0","",""
"B00IQVYOUW","2016-02-06","14.99","","0.0","",""
"B00JT8MN4K","2016-02-06","6.95","","0.0","",""
"B00JCEB4FK","2016-02-06","14.99","","0.0","",""
"B00JLBSN8U","2016-02-06","14.99","","0.0","",""
"B00JHDVX2U","2016-02-06","34.98","","0.0","",""
"B00LB7K6SC","2016-02-06","3.99","","0.0","",""
"B00L43GQZK","2016-02-06","34.84","","0.0","",""
"B00JFVC8NW","2016-02-06","8.99","","0.0","",""
"B00CRXDTII","2016-02-06","35.13","","0.0","",""
"B00Q5OJXOY","2016-02-06","81.48","","0.0","",""
"B0000C76S5","2016-02-06","23.22","","0.0","",""
"B00B9AQ978","2016-02-06","135.2","","0.0","",""
"B00JCE58HA","2016-02-06","24.98","","0.0","",""
"B00IT6BTGQ","2016-02-06","7.5","","0.0","",""
"B00K1LY6HQ","2016-02-06","16.49","","0.0","",""
"B00JCEBY1E","2016-02-06","21.95","","0.0","",""
"B00GJZI04S","2016-02-06","6.94","","0.0","",""
"B00K0QL5YY","2016-02-06","10.99","","0.0","",""
"B004XZICX0","2016-02-06","7.97","","0.0","",""
"B00GJZI04S","2016-02-29","6.94","","0.0","",""
"B00JCEBY1E","2016-02-29","16.4","","0.0","",""
"B00K0QL5YY","2016-02-29","12.99","","0.0","",""
"B00L43GQZK","2016-02-29","32.95","","0.0","",""
"B00JFVC8NW","2016-02-29","6.99","","0.0","",""
"B00JFZDC92","2015-12-17","14.99","","1000.0","",""
"B00IIU36AU","2015-11-10","17.99","","0.0","",""
"B00IQVVEBE","2015-11-10","7.99","","0.0","",""
"B00K1M1W9U","2015-11-10","4.99","","0.0","",""
"B00CRXDTII","2015-11-10","24.99","","0.0","",""
"B00IQVYOUW","2015-11-10","17.99","","0.0","",""
"B0000C76S5","2015-11-10","19.2","","0.0","",""
"B00JCE9D62","2015-11-10","6.99","","0.0","",""
"B00PP3WNAC","2015-11-10","10.99","","0.0","",""
"B00JCEB4FK","2015-11-10","17.99","","0.0","",""
"B00JT8NBKK","2015-11-10","4.95","","0.0","",""
"B00IITYNW6","2015-11-10","14.99","","0.0","",""
"B00IQWKDF6","2015-11-10","24.98","","0.0","",""
"B00Q5OJXOY","2015-11-10","81.47","","0.0","",""
"B00IITXIR2","2015-11-10","17.99","","0.0","",""
"B00LI8JLK8","2015-11-10","34.99","","0.0","",""
"B00JCE854I","2015-11-10","7.99","","0.0","",""
"B004XZICX0","2015-11-10","7.97","","0.0","",""
"B00IIU2IAY","2015-11-10","17.99","","0.0","",""
"B00JNR5P6K","2015-11-10","15.99","","0.0","",""
"B00IQWIO8E","2015-11-10","17.99","","0.0","",""
"B00JCEBY1E","2015-11-10","15","","0.0","",""
"B00JT8MN4K","2015-11-10","7.95","","0.0","",""
"B00KI34QEA","2015-11-10","34.99","","0.0","",""
"B00JCE58HA","2015-11-10","24.98","","0.0","",""
"B00K1LY6HQ","2015-11-10","14.99","","0.0","",""
"B00IT6BTGQ","2015-11-10","7.99","","0.0","",""
"B00KH2MZ9U","2015-11-10","4.99","","0.0","",""
"B00KH2XKPI","2015-11-10","5.99","","0.0","",""
"B00IQVWY5Y","2015-11-10","11.99","","0.0","",""
"B00L172TT6","2015-11-10","28.64","","0.0","",""
"B00JHDVX2U","2015-11-10","34.99","","0.0","",""
"B00PP3SIB0","2015-11-10","5.5","","0.0","",""
"B00KH5J6ZI","2015-11-10","14.99","","0.0","",""
"B00K1LZDH8","2015-11-10","8.99","","0.0","",""
"B00KJMAXFG","2015-11-10","17.99","","0.0","",""
"B00K0QL5YY","2015-11-10","10.99","","0.0","",""
"B00WTUVHYM","2015-11-10","103.69","","0.0","",""
"B00GJZI04S","2015-11-10","6.95","","0.0","",""
"B004ZFXKHQ","2015-11-10","10.92","","0.0","",""
"B00JLBSN8U","2015-11-10","17.99","","0.0","",""
"B00JLBQ8YQ","2015-11-10","6.99","","0.0","",""
"B00LB7LWVW","2015-11-10","2.79","","0.0","",""
"B00KYPBX9S","2015-11-10","22.31","","0.0","",""
"B00N3Q04K4","2015-11-10","4.96","","0.0","",""
"B00L43GQZK","2015-11-10","34.84","","0.0","",""
"B00M2NK4YK","2015-11-10","59.99","","0.0","",""
"B00B9AQ978","2015-11-10","135.2","","0.0","",""
"B00KYPBZT6","2015-11-10","21.23","","0.0","",""
"B00LB7K6SC","2015-11-10","3.99","","0.0","",""
"B00K6BL41W","2015-11-10","85.19","","0.0","",""
"B00PPFX05M","2015-11-10","14.99","","0.0","",""
"B00BTZRTZ4","2015-11-10","25.98","","0.0","",""
"B00JFVC8NW","2015-11-10","5.99","","0.0","",""
"B00M2S5NO6","2015-11-10","136.43","","0.0","",""
"B00KQO2MFQ","2015-11-10","409.99","","0.0","",""
"B00UXJPKLC","2015-11-10","12.99","","0.0","",""
"B00KQODQME","2015-11-10","309.99","","0.0","",""
"B00M1BELUG","2015-11-10","48","","0.0","",""
"B00ZAPSIDQ","2015-11-10","169.99","","0.0","",""
"B00Y3TM6CO","2015-11-10","49.99","","0.0","",""
"B00YYZMF1Y","2015-11-10","99.99","","0.0","",""
"B00V95T20E","2015-11-10","129.99","","0.0","",""
"B00LP7VN1M","2015-11-10","15.99","","0.0","",""
"B00K6BL214","2015-11-10","93.49","","0.0","",""
"B00DSW0HLY","2015-12-18","68.88","","1000.0","",""
"B00Q5OJXOY","2015-12-15","81.47","","1000.0","",""
"B00JCE58HA","2015-12-15","24.98","","1000.0","",""
"B00B9AQ978","2015-12-15","135.2","","1000.0","",""
"B00IITYNW6","2015-12-15","14.99","","1000.0","",""
"B00LI8JLK8","2015-12-15","34.99","","1000.0","",""
"B00IITXIR2","2015-12-15","17.99","","1000.0","",""
"B00IIU2IAY","2015-12-15","17.99","","1000.0","",""
"B00IQWIO8E","2015-12-15","17.99","","1000.0","",""
"B00KH2XKPI","2015-12-15","5.99","","1000.0","",""
"B00KH2MZ9U","2015-12-15","4.99","","1000.0","",""
"B00IQVWY5Y","2015-12-15","11.99","","1000.0","",""
"B00JHDVX2U","2015-12-15","34.99","","1000.0","",""
"B00PP3SIB0","2015-12-15","5.5","","1000.0","",""
"B00KJMAXFG","2015-12-15","17.99","","1000.0","",""
"B00KI34QEA","2015-12-15","34.99","","1000.0","",""
"B00JCE854I","2015-12-15","7.99","","1000.0","",""
"B00JLBQ8YQ","2015-12-15","5.99","","1000.0","",""
"B00L172TT6","2015-12-15","28.64","","1000.0","",""
"B00IQWKDF6","2015-12-15","24.98","","1000.0","",""
"B00JNR5P6K","2015-12-15","15.99","","1000.0","",""
"B00CRXDTII","2015-12-15","26.88","","1000.0","",""
"B00IIU36AU","2015-12-15","17.99","","1000.0","",""
"B00IQVYOUW","2015-12-15","17.99","","1000.0","",""
"B00K1LZDH8","2015-12-15","8.99","","1000.0","",""
"B00JCE9D62","2015-12-15","5.99","","1000.0","",""
"B00JT8NBKK","2015-12-15","4.95","","1000.0","",""
"B00KH5J6ZI","2015-12-15","14.99","","1000.0","",""
"B00PP3WNAC","2015-12-15","10.99","","1000.0","",""
"B0000C76S5","2015-12-15","23.25","","1000.0","",""
"B004XZICX0","2015-12-15","7.97","","1000.0","",""
"B00K1M1W9U","2015-12-15","4.99","","1000.0","",""
"B00JLBSN8U","2015-12-15","16.99","","1000.0","",""
"B00JCEB4FK","2015-12-15","17.99","","1000.0","",""
"B00JT8MN4K","2015-12-15","7.95","","1000.0","",""
"B00IT6BTGQ","2015-12-15","7.15","","1000.0","",""
"B00K0QL5YY","2015-12-15","10.99","","1000.0","",""
"B00JCEBY1E","2015-12-15","23.95","","1000.0","",""
"B00GJZI04S","2015-12-15","6.95","","1000.0","",""
"B00LB7LWVW","2015-12-15","2.79","","1000.0","",""
"B004ZFXKHQ","2015-12-15","10.92","","1000.0","",""
"B00WTUVHYM","2015-12-15","89.49","","1000.0","",""
"B00K1LY6HQ","2015-12-15","14.99","","1000.0","",""
"B00KQO2MFQ","2015-12-15","409.99","","1000.0","",""
"B00M2S5NO6","2015-12-15","211.2","","1000.0","",""
"B00JFVC8NW","2015-12-15","8.99","","1000.0","",""
"B00ZAPSIDQ","2015-12-15","139.99","","1000.0","",""
"B00V95T20E","2015-12-15","99.99","","1000.0","",""
"B00KYPBX9S","2015-12-15","19.36","","1000.0","",""
"B00L43GQZK","2015-12-15","34.85","","1000.0","",""
"B00PPFX05M","2015-12-15","14.99","","1000.0","",""
"B00Y3TM6CO","2015-12-15","49.99","","1000.0","",""
"B00UXJPKLC","2015-12-15","12.99","","1000.0","",""
"B00YYZMF1Y","2015-12-15","99.99","","1000.0","",""
"B00LB7K6SC","2015-12-15","3.99","","1000.0","",""
"B00M2NK4YK","2015-12-15","59.99","","1000.0","",""
"B00N3Q04K4","2015-12-15","4.45","","1000.0","",""
"B00KYPBZT6","2015-12-15","21.23","","1000.0","",""
"B00KQODQME","2015-12-15","309.99","","1000.0","",""
"B00M1BELUG","2015-12-15","48","","1000.0","",""
"B00BTZRTZ4","2015-12-15","25.98","","1000.0","",""
"B00K6BL41W","2015-12-15","85.19","","1000.0","",""
"B00LP7VN1M","2015-12-15","15.99","","1000.0","",""
"B00IQVVEBE","2015-12-15","7.99","","1000.0","",""
"B00K6BL214","2015-12-15","93.49","","1000.0","",""
"B00DSW0HLY","2015-12-14","68.88","","1000.0","",""
"B00IIU36AU","2015-11-05","17.99","","0.0","",""
"B00IQVVEBE","2015-11-05","7.99","","0.0","",""
"B00KQO2MFQ","2015-11-05","409.99","","0.0","",""
"B00JFVC8NW","2015-11-05","5.99","","0.0","",""
"B00KQODQME","2015-11-05","309.99","","0.0","",""
"B00V95T20E","2015-11-05","129.99","","0.0","",""
"B00ZAPSIDQ","2015-11-05","169.99","","0.0","",""
"B00Y3TM6CO","2015-11-05","49.99","","0.0","",""
"B00YYZMF1Y","2015-11-05","99.99","","0.0","",""
"B00JLBQ8YQ","2015-11-05","6.99","","0.0","",""
"B00K1M1W9U","2015-11-05","4.99","","0.0","",""
"B00JCE9D62","2015-11-05","6.99","","0.0","",""
"B00KJMAXFG","2015-11-05","17.99","","0.0","",""
"B00KI34QEA","2015-11-05","34.99","","0.0","",""
"B00JCE58HA","2015-11-05","24.98","","0.0","",""
"B004ZFXKHQ","2015-11-05","10.92","","0.0","",""
"B00JLBSN8U","2015-11-05","17.99","","0.0","",""
"B004XZICX0","2015-11-05","7.97","","0.0","",""
"B00JT8NBKK","2015-11-05","4.95","","0.0","",""
"B00K1LY6HQ","2015-11-05","14.99","","0.0","",""
"B00CRXDTII","2015-11-05","24.99","","0.0","",""
"B00JCEBY1E","2015-11-05","15","","0.0","",""
"B00JCEB4FK","2015-11-05","17.99","","0.0","",""
"B00JT8MN4K","2015-11-05","7.95","","0.0","",""
"B00IQWKDF6","2015-11-05","24.98","","0.0","",""
"B00IT6BTGQ","2015-11-05","7.99","","0.0","",""
"B00GJZI04S","2015-11-05","6.95","","0.0","",""
"B00K0QL5YY","2015-11-05","10.99","","0.0","",""
"B00WTUVHYM","2015-11-05","103.69","","0.0","",""
"B00Q5OJXOY","2015-11-05","81.47","","0.0","",""
"B00JCE854I","2015-11-05","7.99","","0.0","",""
"B00LB7LWVW","2015-11-05","2.79","","0.0","",""
"B00IQVYOUW","2015-11-05","17.99","","0.0","",""
"B00K6BL214","2015-11-05","93.49","","0.0","",""
"B00BTZRTZ4","2015-11-05","25.98","","0.0","",""
"B00M2S5NO6","2015-11-05","209.34","","0.0","",""
"B00PP3WNAC","2015-11-05","10.99","","0.0","",""
"B00IITYNW6","2015-11-05","14.99","","0.0","",""
"B00IITXIR2","2015-11-05","17.99","","0.0","",""
"B00LI8JLK8","2015-11-05","34.99","","0.0","",""
"B0000C76S5","2015-11-05","19.2","","0.0","",""
"B00K6BL41W","2015-11-05","85.19","","0.0","",""
"B00IIU2IAY","2015-11-05","17.99","","0.0","",""
"B00JNR5P6K","2015-11-05","15.99","","0.0","",""
"B00IQWIO8E","2015-11-05","17.99","","0.0","",""
"B00KH2MZ9U","2015-11-05","4.99","","0.0","",""
"B00KH2XKPI","2015-11-05","5.99","","0.0","",""
"B00IQVWY5Y","2015-11-05","11.99","","0.0","",""
"B00L172TT6","2015-11-05","28.64","","0.0","",""
"B00JHDVX2U","2015-11-05","34.99","","0.0","",""
"B00KH5J6ZI","2015-11-05","14.99","","0.0","",""
"B00PP3SIB0","2015-11-05","5.5","","0.0","",""
"B00K1LZDH8","2015-11-05","8.99","","0.0","",""
"B00N3Q04K4","2015-11-05","4.97","","0.0","",""
"B00L43GQZK","2015-11-05","34.84","","0.0","",""
"B00PPFX05M","2015-11-05","14.99","","0.0","",""
"B00M2NK4YK","2015-11-05","59.99","","0.0","",""
"B00M1BELUG","2015-11-05","48","","0.0","",""
"B00KYPBX9S","2015-11-05","23.84","","0.0","",""
"B00LP7VN1M","2015-11-05","15.99","","0.0","",""
"B00B9AQ978","2015-11-05","135.2","","0.0","",""
"B00KYPBZT6","2015-11-05","21.23","","0.0","",""
"B00LB7K6SC","2015-11-05","3.99","","0.0","",""
"B00UXJPKLC","2015-11-05","12.99","","0.0","",""
"B00JFZDC92","2015-11-12","9.99","","0.0","",""
"B0019X20R8","2016-02-24","2.91","","0.0","-0.0193","5"
"B00JFZDC92","2015-12-19","14.99","","1000.0","",""
"B00LP7VN1M","2016-01-07","15.99","","1000.0","",""
"B00K6BL214","2016-01-07","93.49","","1000.0","",""
"B00K6BL41W","2016-01-07","85.19","","1000.0","",""
"B00KYPBZT6","2016-01-07","21.23","","1000.0","",""
"B00M2S5NO6","2016-01-07","141.1","","1000.0","",""
"B00L43GQZK","2016-01-07","34.84","","1000.0","",""
"B00KYPBX9S","2016-01-07","20.76","","1000.0","",""
"B00PPFX05M","2016-01-07","14.99","","1000.0","",""
"B00UXJPKLC","2016-01-07","12.99","","1000.0","",""
"B00M1BELUG","2016-01-07","41.99","","1000.0","",""
"B00KQODQME","2016-01-07","309.99","","1000.0","",""
"B00ZAPSIDQ","2016-01-07","169.99","","1000.0","",""
"B00KQO2MFQ","2016-01-07","409.99","","1000.0","",""
"B00YYZMF1Y","2016-01-07","99.99","","1000.0","",""
"B00Y3TM6CO","2016-01-07","49.99","","1000.0","",""
"B00V95T20E","2016-01-07","129.99","","1000.0","",""
"B00IITXIR2","2016-01-07","29.99","","1000.0","",""
"B00LI8JLK8","2016-01-07","34.99","","1000.0","",""
"B00IIU2IAY","2016-01-07","29.99","","1000.0","",""
"B00KH2MZ9U","2016-01-07","4.99","","1000.0","",""
"B00KH2XKPI","2016-01-07","5.99","","1000.0","",""
"B00IQWIO8E","2016-01-07","17.99","","1000.0","",""
"B00IQVWY5Y","2016-01-07","9.99","","1000.0","",""
"B00KI34QEA","2016-01-07","34.99","","1000.0","",""
"B00KJMAXFG","2016-01-07","17.99","","1000.0","",""
"B00JLBQ8YQ","2016-01-07","5.99","","1000.0","",""
"B00IIU36AU","2016-01-07","29.99","","1000.0","",""
"B00JNR5P6K","2016-01-07","15.99","","1000.0","",""
"B00K1LZDH8","2016-01-07","8.99","","1000.0","",""
"B00KH5J6ZI","2016-01-07","14.99","","1000.0","",""
"B00PP3WNAC","2016-01-07","10.99","","1000.0","",""
"B00K1M1W9U","2016-01-07","4.99","","1000.0","",""
"B00JCE9D62","2016-01-07","5.99","","1000.0","",""
"B00PP3SIB0","2016-01-07","5.5","","1000.0","",""
"B00JCEB4FK","2016-01-07","17.99","","1000.0","",""
"B00JHDVX2U","2016-01-07","34.98","","1000.0","",""
"B00N3Q04K4","2016-01-07","4.45","","1000.0","",""
"B00JT8NBKK","2016-01-07","4.95","","1000.0","",""
"B00JT8MN4K","2016-01-07","6.95","","1000.0","",""
"B00IITYNW6","2016-01-07","14.99","","1000.0","",""
"B00JCE854I","2016-01-07","7.99","","1000.0","",""
"B00JLBSN8U","2016-01-07","16.99","","1000.0","",""
"B00IQWKDF6","2016-01-07","24.98","","1000.0","",""
"B00IQVYOUW","2016-01-07","14.99","","1000.0","",""
"B00JCE58HA","2016-01-07","24.98","","1000.0","",""
"B00M2NK4YK","2016-01-07","59.99","","1000.0","",""
"B004ZFXKHQ","2016-01-07","10.92","","1000.0","",""
"B00L172TT6","2016-01-07","28.64","","1000.0","",""
"B00WTUVHYM","2016-01-07","89.98","","1000.0","",""
"B00CRXDTII","2016-01-07","26.88","","1000.0","",""
"B00Q5OJXOY","2016-01-07","67.99","","1000.0","",""
"B00LB7LWVW","2016-01-07","2.79","","1000.0","",""
"B00LB7K6SC","2016-01-07","3.99","","1000.0","",""
"B00JFVC8NW","2016-01-07","8.99","","1000.0","",""
"B00IT6BTGQ","2016-01-07","6.99","","1000.0","",""
"B00JCEBY1E","2016-01-07","20.95","","1000.0","",""
"B00K1LY6HQ","2016-01-07","16.49","","1000.0","",""
"B00K0QL5YY","2016-01-07","10.99","","1000.0","",""
"B00GJZI04S","2016-01-07","6.94","","1000.0","",""
"B0000C76S5","2016-01-07","23.25","","1000.0","",""
"B00B9AQ978","2016-01-07","135.2","","1000.0","",""
"B004XZICX0","2016-01-07","7.97","","1000.0","",""
"B00BTZRTZ4","2016-01-07","22.99","","1000.0","",""
"B00DSW0HLY","2016-02-20","68.88","","0.0","",""
"B00JNR5P6K","2015-11-15","15.99","","0.0","",""
"B00BTZRTZ4","2015-11-15","25.98","","0.0","",""
"B00M2S5NO6","2015-11-15","136.43","","0.0","",""
"B00LB7K6SC","2015-11-15","3.99","","0.0","",""
"B00L43GQZK","2015-11-15","34.84","","0.0","",""
"B00B9AQ978","2015-11-15","135.2","","0.0","",""
"B00N3Q04K4","2015-11-15","4.96","","0.0","",""
"B00PPFX05M","2015-11-15","14.99","","0.0","",""
"B00KYPBZT6","2015-11-15","21.23","","0.0","",""
"B00M2NK4YK","2015-11-15","59.99","","0.0","",""
"B00M1BELUG","2015-11-15","48","","0.0","",""
"B00KQO2MFQ","2015-11-15","409.99","","0.0","",""
"B00UXJPKLC","2015-11-15","12.99","","0.0","",""
"B00JFVC8NW","2015-11-15","5.99","","0.0","",""
"B00IQVYOUW","2015-11-15","17.99","","0.0","",""
"B00PP3WNAC","2015-11-15","10.99","","0.0","",""
"B00IITYNW6","2015-11-15","14.99","","0.0","",""
"B00IITXIR2","2015-11-15","17.99","","0.0","",""
"B00LI8JLK8","2015-11-15","34.99","","0.0","",""
"B00K6BL41W","2015-11-15","85.19","","0.0","",""
"B00KQODQME","2015-11-15","309.99","","0.0","",""
"B00YYZMF1Y","2015-11-15","99.99","","0.0","",""
"B00V95T20E","2015-11-15","99.99","","0.0","",""
"B00ZAPSIDQ","2015-11-15","139.99","","0.0","",""
"B00Y3TM6CO","2015-11-15","49.99","","0.0","",""
"B00IIU2IAY","2015-11-15","17.99","","0.0","",""
"B00IQWIO8E","2015-11-15","17.99","","0.0","",""
"B00KH2MZ9U","2015-11-15","4.99","","0.0","",""
"B00KH2XKPI","2015-11-15","5.99","","0.0","",""
"B00IQVWY5Y","2015-11-15","11.99","","0.0","",""
"B00JHDVX2U","2015-11-15","34.99","","0.0","",""
"B00IIU36AU","2015-11-15","17.99","","0.0","",""
"B00KH5J6ZI","2015-11-15","14.99","","0.0","",""
"B00PP3SIB0","2015-11-15","5.5","","0.0","",""
"B00KJMAXFG","2015-11-15","17.99","","0.0","",""
"B00K1LZDH8","2015-11-15","8.99","","0.0","",""
"B00JCE58HA","2015-11-15","24.98","","0.0","",""
"B00KI34QEA","2015-11-15","34.99","","0.0","",""
"B00JLBSN8U","2015-11-15","17.99","","0.0","",""
"B00JCE854I","2015-11-15","7.99","","0.0","",""
"B00JCE9D62","2015-11-15","6.99","","0.0","",""
"B00JCEB4FK","2015-11-15","17.99","","0.0","",""
"B004ZFXKHQ","2015-11-15","10.92","","0.0","",""
"B0000C76S5","2015-11-15","23.25","","0.0","",""
"B00JLBQ8YQ","2015-11-15","6.99","","0.0","",""
"B004XZICX0","2015-11-15","7.97","","0.0","",""
"B00JT8NBKK","2015-11-15","4.95","","0.0","",""
"B00L172TT6","2015-11-15","28.64","","0.0","",""
"B00IQVVEBE","2015-11-15","7.99","","0.0","",""
"B00K6BL214","2015-11-15","93.49","","0.0","",""
"B00CRXDTII","2015-11-15","27.99","","0.0","",""
"B00K1M1W9U","2015-11-15","4.99","","0.0","",""
"B00IQWKDF6","2015-11-15","24.98","","0.0","",""
"B00JCEBY1E","2015-11-15","15","","0.0","",""
"B00JT8MN4K","2015-11-15","7.95","","0.0","",""
"B00IT6BTGQ","2015-11-15","7.99","","0.0","",""
"B00K1LY6HQ","2015-11-15","14.99","","0.0","",""
"B00WTUVHYM","2015-11-15","103.69","","0.0","",""
"B00GJZI04S","2015-11-15","6.95","","0.0","",""
"B00K0QL5YY","2015-11-15","10.99","","0.0","",""
"B00Q5OJXOY","2015-11-15","81.47","","0.0","",""
"B00KYPBX9S","2015-11-15","21.29","","0.0","",""
"B00LP7VN1M","2015-11-15","15.99","","0.0","",""
"B00LB7LWVW","2015-11-15","2.79","","0.0","",""
"B00LP7VN1M","2015-10-22","15.99","","0.0","",""
"B00IIU36AU","2015-10-22","17.99","","0.0","",""
"B00JCEBY1E","2015-10-22","15","","0.0","",""
"B00Q5OJXOY","2015-10-22","79.95","","0.0","",""
"B00JNR5P6K","2015-10-22","15.99","","0.0","",""
"B00IQWIO8E","2015-10-22","17.99","","0.0","",""
"B00KI34QEA","2015-10-22","34.99","","0.0","",""
"B00JT8NBKK","2015-10-22","4.95","","0.0","",""
"B00K1LZDH8","2015-10-22","8.99","","0.0","",""
"B00KH5J6ZI","2015-10-22","14.99","","0.0","",""
"B004ZFXKHQ","2015-10-22","10.92","","0.0","",""
"B00IQVYOUW","2015-10-22","17.99","","0.0","",""
"B00PP3SIB0","2015-10-22","5.5","","0.0","",""
"B00KH2MZ9U","2015-10-22","4.99","","0.0","",""
"B00KH2XKPI","2015-10-22","5.99","","0.0","",""
"B00PP3WNAC","2015-10-22","10.99","","0.0","",""
"B00IITYNW6","2015-10-22","14.99","","0.0","",""
"B00IITXIR2","2015-10-22","17.99","","0.0","",""
"B00LI8JLK8","2015-10-22","34.99","","0.0","",""
"B00JCE58HA","2015-10-22","24.98","","0.0","",""
"B00KJMAXFG","2015-10-22","17.99","","0.0","",""
"B0000C76S5","2015-10-22","19.2","","0.0","",""
"B00JLBSN8U","2015-10-22","17.99","","0.0","",""
"B004XZICX0","2015-10-22","7.97","","0.0","",""
"B00K6BL41W","2015-10-22","85.19","","0.0","",""
"B00WTUVHYM","2015-10-22","140.69","","0.0","",""
"B00JHDVX2U","2015-10-22","34.99","","0.0","",""
"B00IIU2IAY","2015-10-22","17.99","","0.0","",""
"B00JCEB4FK","2015-10-22","17.99","","0.0","",""
"B00CRXDTII","2015-10-22","24.99","","0.0","",""
"B00JT8MN4K","2015-10-22","7.95","","0.0","",""
"B00K0QL5YY","2015-10-22","10.99","","0.0","",""
"B00K1LY6HQ","2015-10-22","14.99","","0.0","",""
"B00IQVWY5Y","2015-10-22","11.99","","0.0","",""
"B00L172TT6","2015-10-22","28.64","","0.0","",""
"B00IQWKDF6","2015-10-22","24.98","","0.0","",""
"B00GJZI04S","2015-10-22","6.95","","0.0","",""
"B00IT6BTGQ","2015-10-22","7.99","","0.0","",""
"B00K6BL214","2015-10-22","93.49","","0.0","",""
"B00IQVVEBE","2015-10-22","7.99","","0.0","",""
"B00JLBQ8YQ","2015-10-22","6.99","","0.0","",""
"B00K1M1W9U","2015-10-22","4.99","","0.0","",""
"B00JCE854I","2015-10-22","7.99","","0.0","",""
"B00JCE9D62","2015-10-22","6.99","","0.0","",""
"B0019X20R8","2016-02-20","2.95","","0.0","0.5191375","5"
"B0019X20R8","2015-12-14","2.93","","1000.0","0.56368125","5"
"B00JT8MN4K","2015-10-17","7.95","","0.0","",""
"B00JCEB4FK","2015-10-17","17.99","","0.0","",""
"B00K1LY6HQ","2015-10-17","14.99","","0.0","",""
"B00CRXDTII","2015-10-17","24.99","","0.0","",""
"B00K0QL5YY","2015-10-17","10.99","","0.0","",""
"B00IT6BTGQ","2015-10-17","7.99","","0.0","",""
"B00IQWKDF6","2015-10-17","24.98","","0.0","",""
"B00GJZI04S","2015-10-17","6.95","","0.0","",""
"B00JCEBY1E","2015-10-17","23.95","","0.0","",""
"B00Q5OJXOY","2015-10-17","81.5","","0.0","",""
"B00LP7VN1M","2015-10-17","15.99","","0.0","",""
"B00K6BL214","2015-10-17","93.49","","0.0","",""
"B00IIU36AU","2015-10-17","17.99","","0.0","",""
"B00JLBQ8YQ","2015-10-17","6.99","","0.0","",""
"B00IQVVEBE","2015-10-17","7.99","","0.0","",""
"B00K1M1W9U","2015-10-17","4.99","","0.0","",""
"B00JCE854I","2015-10-17","7.99","","0.0","",""
"B00JCE9D62","2015-10-17","6.99","","0.0","",""
"B00IQVWY5Y","2015-10-17","11.99","","0.0","",""
"B00KH2XKPI","2015-10-17","5.99","","0.0","",""
"B00JNR5P6K","2015-10-17","15.99","","0.0","",""
"B00IQWIO8E","2015-10-17","17.99","","0.0","",""
"B00KI34QEA","2015-10-17","34.99","","0.0","",""
"B00JT8NBKK","2015-10-17","4.95","","0.0","",""
"B00K1LZDH8","2015-10-17","8.99","","0.0","",""
"B004ZFXKHQ","2015-10-17","10.92","","0.0","",""
"B00JLBSN8U","2015-10-17","17.99","","0.0","",""
"B00JCE58HA","2015-10-17","24.98","","0.0","",""
"B00KJMAXFG","2015-10-17","17.99","","0.0","",""
"B004XZICX0","2015-10-17","7.97","","0.0","",""
"B00L172TT6","2015-10-17","28.64","","0.0","",""
"B00KH5J6ZI","2015-10-17","14.99","","0.0","",""
"B00IQVYOUW","2015-10-17","17.99","","0.0","",""
"B00PP3SIB0","2015-10-17","5.5","","0.0","",""
"B00KH2MZ9U","2015-10-17","4.99","","0.0","",""
"B00PP3WNAC","2015-10-17","10.99","","0.0","",""
"B00IITYNW6","2015-10-17","14.99","","0.0","",""
"B00IITXIR2","2015-10-17","17.99","","0.0","",""
"B00LI8JLK8","2015-10-17","34.99","","0.0","",""
"B0000C76S5","2015-10-17","19.2","","0.0","",""
"B00K6BL41W","2015-10-17","85.19","","0.0","",""
"B00JHDVX2U","2015-10-17","34.99","","0.0","",""
"B00IIU2IAY","2015-10-17","17.99","","0.0","",""
"B00IQWKDF6","2016-01-12","24.98","","0.0","",""
"B00JCEBY1E","2016-01-12","21.95","","0.0","",""
"B00K1LY6HQ","2016-01-12","16.49","","0.0","",""
"B00K0QL5YY","2016-01-12","10.99","","0.0","",""
"B00GJZI04S","2016-01-12","6.94","","0.0","",""
"B0000C76S5","2016-01-12","23.25","","0.0","",""
"B00M2NK4YK","2016-01-12","59.99","","0.0","",""
"B00M1BELUG","2016-01-12","41.99","","0.0","",""
"B00PPFX05M","2016-01-12","14.99","","0.0","",""
"B00M2S5NO6","2016-01-12","141.1","","0.0","",""
"B00JFZDC92","2015-12-29","14.99","","1000.0","",""
"B0019X20R8","2015-12-17","2.94","","1000.0","0.51415","3.5"
"B00IITXIR2","2015-12-24","17.99","","1000.0","",""
